19909;Enicurus;leschenaulti;White-crowned Forktail;;David Farrow;Myanmar;Kalaw;;;calls;white-crownedforktailcallsburmaFarrow.mp3;http://www.xeno-canto.org/sounds/uploaded/RNVWOVLEUN/white-crownedforktailcallsburmaFarrow.mp3;http://www.xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/tb/white-crownedforktailcallsburmaFarrow.png
28890;Enicurus;leschenaulti;White-crowned Forktail;borneensis;David Edwards;Malaysia;Mount Kinabalu, Sabah, Borneo;6.081156;116.564941;calls;White-crownedForktailMtKinabalu08Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/White-crownedForktailMtKinabalu08Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/tb/White-crownedForktailMtKinabalu08Edwards.png
30038;Enicurus;leschenaulti;White-crowned Forktail;frontalis;David Edwards;Malaysia;Borneo Rainforest Lodge, Danum Valley, Sabah, Borneo;5.0198;117.7462;calls;White-crownedForktailBRL08Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/White-crownedForktailBRL08Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/tb/White-crownedForktailBRL08Edwards.png
34498;Enicurus;leschenaulti;White-crowned Forktail;frontalis;Tjalle Boorsma;Indonesia;Sungai Wain Protection Forest, East Kalimantan, Borneo;-1.1167;116.8167;Call;100. White-crowned Forktail (Call).mp3;http://www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/100. White-crowned Forktail (Call).mp3;http://www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/tb/100. White-crowned Forktail (Call).png
41772;Enicurus;leschenaulti;White-crowned Forktail;;John van der Woude;Thailand;Khao Yai National Park, Nakhon Ratchasima;14.4387;101.3751;calls (two types);2b473_White-crowned_Forktail_Khao_Yai_Thailand_JvdW2003.mp3;http://www.xeno-canto.org/sounds/uploaded/LDKAWQWMRJ/2b473_White-crowned_Forktail_Khao_Yai_Thailand_JvdW2003.mp3;http://www.xeno-canto.org/sounds/uploaded/LDKAWQWMRJ/ffts/tb/2b473_White-crowned_Forktail_Khao_Yai_Thailand_JvdW2003.png
57652;Enicurus;leschenaulti;White-crowned Forktail;borneensis;Mike Nelson;Malaysia;Liwagu River trail, Mount Kinabalu, Sabah, Borneo;6.0228;116.5506;Song;BorneanForktail.mp3;http://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/BorneanForktail.mp3;http://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/tb/BorneanForktail.png
64816;Enicurus;leschenaulti;White-crowned Forktail;borneensis;Frank Lambert;Malaysia;Mount Kinabalu, Sabah, Borneo;6.0812;116.5648;calls;Enicurus_borneensis-FL call nr nest KinabaluParkNrHQ 20Sept2010 FL063.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_borneensis-FL call nr nest KinabaluParkNrHQ 20Sept2010 FL063.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_borneensis-FL call nr nest KinabaluParkNrHQ 20Sept2010 FL063.png
78317;Enicurus;leschenaulti;White-crowned Forktail;;Frank Lambert;China;Huang Sha, (near He Cun, Wuyuan) Jiangxi;;;calls;Enicurus_leschenaulti-FL Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 3Oct2010 190m FL111.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenaulti-FL Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 3Oct2010 190m FL111.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenaulti-FL Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 3Oct2010 190m FL111.png
78318;Enicurus;leschenaulti;White-crowned Forktail;;Frank Lambert;China;Huang Sha, (near He Cun, Wuyuan) Jiangxi;;;song;Enicurus_leschenaulti-FL song two adults chasing Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 4Oct2010 190m FL129.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenaulti-FL song two adults chasing Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 4Oct2010 190m FL129.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenaulti-FL song two adults chasing Huang Sha_ (near He Cun_ Wuyuan) Jiangxi 4Oct2010 190m FL129.png
86930;Enicurus;leschenaulti;White-crowned Forktail;;David Edwards;Thailand;Khao Yai;14.4;101.4;song;White-crownedForktailKhaoYai11Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/White-crownedForktailKhaoYai11Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/tb/White-crownedForktailKhaoYai11Edwards.png
86994;Enicurus;leschenaulti;White-crowned Forktail;;David Edwards;Malaysia;Danum Valley, Sabah, Borneo;4.9767;117.7417;song;White-crownedForktailDanum11Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/White-crownedForktailDanum11Edwards.mp3;http://www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/tb/White-crownedForktailDanum11Edwards.png
89823;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls;Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0193.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0193.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0193.png
89824;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls;Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0194.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0194.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0194.png
89825;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls;Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0196.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0196.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0196.png
89826;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls;Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0197.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0197.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Enicurus_leschenauti_indicus-FL nr Kalau 21Jan11 1425m R09_0197.png
