20845;Dendroica;kirtlandii;Kirtland's Warbler;;Paul Driver;United States;Grayling, MI;44.6614;-84.71475;song;KIRTLANDS WARBLER Grayling MI 52006(2).mp3;http://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/KIRTLANDS WARBLER Grayling MI 52006(2).mp3;http://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/tb/KIRTLANDS WARBLER Grayling MI 52006(2).png
21002;Dendroica;kirtlandii;Kirtland's Warbler;;Jelmer W. Poelstra;United States;Tawas Point, Michigan;44.24863;-83.45831;song;21002_080520_Kirtland'sWarbler(20May08,Tawas)1.mp3;http://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/21002_080520_Kirtland'sWarbler(20May08,Tawas)1.mp3;http://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/ffts/tb/21002_080520_Kirtland'sWarbler(20May08,Tawas)1.png
21003;Dendroica;kirtlandii;Kirtland's Warbler;;Jelmer W. Poelstra;United States;Tawas Point, Michigan;44.24863;-83.45831;song;21003_080520_Kirtland'sWarbler(20May08,Tawas)3.mp3;http://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/21003_080520_Kirtland'sWarbler(20May08,Tawas)3.mp3;http://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/ffts/tb/21003_080520_Kirtland'sWarbler(20May08,Tawas)3.png
31181;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Mack Lake;44.5598;-84.0578;Song;Dendroica_kirtlandii_20080627_MI-MackL_S3_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-MackL_S3_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-MackL_S3_ATC.png
31182;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Mack Lake;44.5598;-84.0578;Song;Dendroica_kirtlandii_20080627_MI-MackL_S7_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-MackL_S7_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-MackL_S7_ATC.png
31183;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Mack Lake;44.5598;-84.0578;Song;Dendroica_kirtlandii_20080627_MI-MackL_S11_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-MackL_S11_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-MackL_S11_ATC.png
31184;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Mack Lake;44.5598;-84.0578;Song;Dendroica_kirtlandii_20080627_MI-MackL_S13_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-MackL_S13_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-MackL_S13_ATC.png
31185;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Mack Lake;44.5598;-84.0578;Song;Dendroica_kirtlandii_20080627_MI-MackL_S15_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-MackL_S15_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-MackL_S15_ATC.png
31186;Dendroica;kirtlandii;Kirtland's Warbler;;Allen T. Chartier;United States;Michigan, Wagner Lake;44.5534;-84.1587;Song;Dendroica_kirtlandii_20080627_MI-WagnerL_S5_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Dendroica_kirtlandii_20080627_MI-WagnerL_S5_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Dendroica_kirtlandii_20080627_MI-WagnerL_S5_ATC.png
34895;Dendroica;kirtlandii;Kirtland's Warbler;;Jesse Fagan;Bahamas;Eleuthera Island;25.038327;-76.132507;call;Warbler_Kirtlands (call)_JF_S Governors Harbour_Eleuthera_Apr 09 b.mp3;http://www.xeno-canto.org/sounds/uploaded/MKUJNSTVEZ/Warbler_Kirtlands (call)_JF_S Governors Harbour_Eleuthera_Apr 09 b.mp3;http://www.xeno-canto.org/sounds/uploaded/MKUJNSTVEZ/ffts/tb/Warbler_Kirtlands (call)_JF_S Governors Harbour_Eleuthera_Apr 09 b.png
55547;Dendroica;kirtlandii;Kirtland's Warbler;;Andrew Spencer;United States;Stephan Bridge Road, Crawford Co., Michigan;44.603;-84.587;song;KIWA2010-6-14-3-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/KIWA2010-6-14-3-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/KIWA2010-6-14-3-1.png
55548;Dendroica;kirtlandii;Kirtland's Warbler;;Andrew Spencer;United States;Stephan Bridge Road, Crawford Co., Michigan;44.603;-84.587;song;KIWA2010-6-14-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/KIWA2010-6-14-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/KIWA2010-6-14-2.png
55549;Dendroica;kirtlandii;Kirtland's Warbler;;Andrew Spencer;United States;Stephan Bridge Road, Crawford Co., Michigan;44.603;-84.587;alternate song;KIWA2010-6-14alternate1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/KIWA2010-6-14alternate1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/KIWA2010-6-14alternate1.png
69995;Dendroica;kirtlandii;Kirtland's Warbler;;Paul Driver;United States;Grayling, MI;44.6614;-84.7148;chip;KIRTLANDS WARBLER calls Grayling MI 52006aa.mp3;http://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/KIRTLANDS WARBLER calls Grayling MI 52006aa.mp3;http://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/tb/KIRTLANDS WARBLER calls Grayling MI 52006aa.png
81320;Dendroica;kirtlandii;Kirtland's Warbler;;Jeff Skevington;Canada;Algonquin Provincial Park South of Frontier Lake;45.919;-77.583;abbreviated song;KIWA_Algonquin_Park2.mp3;http://www.xeno-canto.org/sounds/uploaded/QPNAVCHTNV/KIWA_Algonquin_Park2.mp3;http://www.xeno-canto.org/sounds/uploaded/QPNAVCHTNV/ffts/tb/KIWA_Algonquin_Park2.png
