10678;Xanthopsar;flavus;Saffron-cowled Blackbird;;Alvaro Riccetto;Uruguay;Ba̱ado de los Indios,Rocha;;;calls;dragon1.alvaricc.mp3;http://www.xeno-canto.org/sounds/uploaded/IGDDGNGPAL/dragon1.alvaricc.mp3;http://www.xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/tb/dragon1.alvaricc.png
13514;Xanthopsar;flavus;Saffron-cowled Blackbird;;Vitor de Q. Piacentini;Brazil;Coxilha Rica, Lages, Santa Catarina;-28.1001;-50.3334;song;VQP-Xanth_flav087.mp3;http://www.xeno-canto.org/sounds/uploaded/BMAIKRWPPA/VQP-Xanth_flav087.mp3;http://www.xeno-canto.org/sounds/uploaded/BMAIKRWPPA/ffts/tb/VQP-Xanth_flav087.png
30268;Xanthopsar;flavus;Saffron-cowled Blackbird;;Alvaro Riccetto;Uruguay;Represa de India Muerta,Rocha;;;song and calls;dragon2.alvaricc.mp3;http://www.xeno-canto.org/sounds/uploaded/IGDDGNGPAL/dragon2.alvaricc.mp3;http://www.xeno-canto.org/sounds/uploaded/IGDDGNGPAL/ffts/tb/dragon2.alvaricc.png
48031;Xanthopsar;flavus;Saffron-cowled Blackbird;;Bernabe Lopez-Lanus;Argentina;Estancia Las Cruces, Perdices, Entre Rios;;;Song;Xanthopsar flavus_Saffron-cowled Blackbird_Estancia Las Cruces_Perdices_Entre Rios_Argentina_3NOV2001 a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Xanthopsar flavus_Saffron-cowled Blackbird_Estancia Las Cruces_Perdices_Entre Rios_Argentina_3NOV2001 a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Xanthopsar flavus_Saffron-cowled Blackbird_Estancia Las Cruces_Perdices_Entre Rios_Argentina_3NOV2001 a_Bernabe Lopez-Lanus.png
48032;Xanthopsar;flavus;Saffron-cowled Blackbird;;Bernabe Lopez-Lanus;Argentina;Estancia Las Cruces, Perdices, Entre Rios;;;Song;Xanthopsar flavus_Saffron-cowled Blackbird_Puerto Boca_Entre Rios_Argentina_2DIC2001 b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Xanthopsar flavus_Saffron-cowled Blackbird_Puerto Boca_Entre Rios_Argentina_2DIC2001 b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Xanthopsar flavus_Saffron-cowled Blackbird_Puerto Boca_Entre Rios_Argentina_2DIC2001 b_Bernabe Lopez-Lanus.png
49140;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Estancia Las Cruces, Entre Rios;;;song;BLACKBIRD Saffron-cowled_01_Estancia Las Cruces_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_01_Estancia Las Cruces_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_01_Estancia Las Cruces_Entre Rios_AR_25NOV00_Rosendo Fraga.png
49141;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Estancia La Calera-La Conchera, Entre Rios;;;song;BLACKBIRD Saffron-cowled_04_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_04_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_04_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.png
49142;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Estancia La Calera-La Conchera, Entre Rios;;;song;BLACKBIRD Saffron-cowled_05_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_05_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_05_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.png
49143;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Estancia Las Cruces-Perdices, Entre Rios;;;song;BLACKBIRD Saffron-cowled_06_Estancia Las Cruces-Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_06_Estancia Las Cruces-Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_06_Estancia Las Cruces-Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.png
49144;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Estancia La Calera-La Conchera, Entre Rios;;;song;BLACKBIRD Saffron-cowled_07_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_07_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_07_Estancia La Calera-La Conchera_Entre Rios_AR_7DIC03_Rosendo Fraga.png
49145;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Gualeguaychu, Entre Rios;-33.014997;-58.51902;song;BLACKBIRD Saffron-cowled_08_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_08_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_08_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.png
49146;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Santo Tome, Corrientes;-28.3667;-56.1334;song;BLACKBIRD Saffron-cowled_15_Santo Tome_Corrientes_AR_26JUN98_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_15_Santo Tome_Corrientes_AR_26JUN98_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_15_Santo Tome_Corrientes_AR_26JUN98_Rosendo Fraga.png
49147;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Gualeguaychu, Entre Rios;-33.014997;-58.51902;song;BLACKBIRD Saffron-cowled_16_Los Zanjones_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_16_Los Zanjones_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_16_Los Zanjones_Gualeguaychu_Entre Rios_AR_1DIC01_Rosendo Fraga.png
49148;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Perdices, Entre Rios;-33.304995;-58.712997;song;BLACKBIRD Saffron-cowled_19_Estancia La Esquina_Perdices_Entre Rios_AR_7DIC97_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_19_Estancia La Esquina_Perdices_Entre Rios_AR_7DIC97_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_19_Estancia La Esquina_Perdices_Entre Rios_AR_7DIC97_Rosendo Fraga.png
49149;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Perdices, Entre Rios;-33.304995;-58.712997;song;BLACKBIRD Saffron-cowled_20_Estancia Las Cruces_Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_20_Estancia Las Cruces_Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_20_Estancia Las Cruces_Perdices_Entre Rios_AR_25NOV00_Rosendo Fraga.png
49150;Xanthopsar;flavus;Saffron-cowled Blackbird;;Rosendo Fraga;Argentina;Santo Tome, Corrientes;-28.3667;-56.1334;call;BLACKBIRD Saffron-cowled_21_Santo Tome_Corrientes_AR_26JUN99_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/BLACKBIRD Saffron-cowled_21_Santo Tome_Corrientes_AR_26JUN99_Rosendo Fraga.mp3;http://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/tb/BLACKBIRD Saffron-cowled_21_Santo Tome_Corrientes_AR_26JUN99_Rosendo Fraga.png
