10842;Thlypopsis;inornata;Buff-bellied Tanager;;Charles Hesse;Peru;Abra Chanchillo, near Balsas, Cajamarca;;;Call;75peacBBTAN.mp3;http://www.xeno-canto.org/sounds/uploaded/FMQSRXIRTH/75peacBBTAN.mp3;http://www.xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/tb/75peacBBTAN.png
36216;Thlypopsis;inornata;Buff-bellied Tanager;;Frank Lambert;Peru;Gocta, near Chachapoyas, Amazonas;-6.028835;-77.890749;calls;TANBuffBellied_FL Gopta28May06 1800m high-pitched and begging-like calls.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/TANBuffBellied_FL Gopta28May06 1800m high-pitched and begging-like calls.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/TANBuffBellied_FL Gopta28May06 1800m high-pitched and begging-like calls.png
42867;Thlypopsis;inornata;Buff-bellied Tanager;;Andrew Spencer;Peru;Las Juntas, Cajamarca;-5.3667;-78.7667;song;Buff-bellied Tanager2010-1-6-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Buff-bellied Tanager2010-1-6-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Buff-bellied Tanager2010-1-6-1.png
42868;Thlypopsis;inornata;Buff-bellied Tanager;;Andrew Spencer;Peru;Las Juntas, Cajamarca;-5.3667;-78.7667;call;Buff-bellied Tanager2010-1-6-4.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Buff-bellied Tanager2010-1-6-4.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Buff-bellied Tanager2010-1-6-4.png
98758;Thlypopsis;inornata;Buff-bellied Tanager;;Andrew Spencer;Ecuador;El Chorro, Zamora-Chinchipe;-4.9237;-79.1109;dawn song;Buff-bellied Tanager2012-4-12-1dawn.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Buff-bellied Tanager2012-4-12-1dawn.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Buff-bellied Tanager2012-4-12-1dawn.png
