41080;Dicaeum;retrocinctum;Scarlet-collared Flowerpecker;;Paul Noakes;Philippines;Sablayan Penal Colony, Mindoro;12.812052;120.924282;;SCFpEC_3.mp3;http://www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/SCFpEC_3.mp3;http://www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/tb/SCFpEC_3.png
41081;Dicaeum;retrocinctum;Scarlet-collared Flowerpecker;;Paul Noakes;Philippines;Sablayan Penal Colony, Mindoro;12.812052;120.924282;;SCFpECK3.mp3;http://www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/SCFpECK3.mp3;http://www.xeno-canto.org/sounds/uploaded/XMKXOWRGXI/ffts/tb/SCFpECK3.png
