27351;Manucerthia;mana;Hawaii Creeper;;Daniel Lane;United States;Hakalau NWR, E slope Mauna Kea, Hawai'i (Big Island), HA;19.7901;-155.3273;call;Creeper_Hawaii call0705-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Creeper_Hawaii call0705-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Creeper_Hawaii call0705-1.png
27354;Manucerthia;mana;Hawaii Creeper;;Daniel Lane;United States;Hakalau NWR, E slope Mauna Kea, Hawai'i (Big Island), HA;19.7901;-155.3273;song;Creeper_Hawaii song0705-2.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Creeper_Hawaii song0705-2.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Creeper_Hawaii song0705-2.png
27370;Manucerthia;mana;Hawaii Creeper;;Daniel Lane;United States;Hakalau NWR, E slope Mauna Kea, Hawai'i (Big Island), HA;19.7901;-155.3273;song;Creeper_Hawaii song08T277.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Creeper_Hawaii song08T277.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Creeper_Hawaii song08T277.png
91233;Manucerthia;mana;Hawaii Creeper;;Ryan P. O'Donnell;United States;Hakalau NWR, E slope Mauna Kea, Hawai'i (Big Island), HA;19.7901;-155.3273;Call;0209 Hawaii Creeper.mp3;http://www.xeno-canto.org/sounds/uploaded/SDXVTLDNGJ/0209 Hawaii Creeper.mp3;http://www.xeno-canto.org/sounds/uploaded/SDXVTLDNGJ/ffts/tb/0209 Hawaii Creeper.png
