71436;Cyanomitra;alinae;Blue-headed Sunbird;tanganjicae;Bram Piot;Burundi;Kibira Forest NP (Teza);-3.198;29.55;Song;Nectarinia_alinae_Kibira_20110206_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/Nectarinia_alinae_Kibira_20110206_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/tb/Nectarinia_alinae_Kibira_20110206_edited.png
57946;Cyanomitra;alinae;Blue-headed Sunbird;;Charles Davies;Rwanda;Nyungwe Forest, Rwanda;-2.49;29.081;song;Blue-headed Sunbird.mp3;http://www.xeno-canto.org/sounds/uploaded/LKTQGFXQRF/Blue-headed Sunbird.mp3;http://www.xeno-canto.org/sounds/uploaded/LKTQGFXQRF/ffts/tb/Blue-headed Sunbird.png
71437;Cyanomitra;alinae;Blue-headed Sunbird;tanganjicae;Bram Piot;Burundi;Kibira Forest NP (Teza);-3.198;29.55;Call;Nectarinia_alinae_Kibira_20110206_2_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/Nectarinia_alinae_Kibira_20110206_2_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/tb/Nectarinia_alinae_Kibira_20110206_2_edited.png
