47940;Euphonia;chlorotica;Purple-throated Euphonia;amazonica;Andrew Spencer;Brazil;Cristalino Jungle Lodge, MT;-9.5981;-55.932;calls
48627;Euphonia;chlorotica;Purple-throated Euphonia;serrirostris;Mike Nelson;Argentina;Calilegua NP, Jujuy;-23.5834;-64.9001;Song
49012;Euphonia;chlorotica;Purple-throated Euphonia;;Rosendo Fraga;Bolivia;Samaipata, Santa Cruz;-18.0167;-63.8667;song
49013;Euphonia;chlorotica;Purple-throated Euphonia;;Rosendo Fraga;Bolivia;Samaipata, Santa Cruz;-18.0167;-63.8667;song
49014;Euphonia;chlorotica;Purple-throated Euphonia;;Rosendo Fraga;Bolivia;Samaipata, Santa Cruz;-18.0167;-63.8667;song
49015;Euphonia;chlorotica;Purple-throated Euphonia;;Rosendo Fraga;Bolivia;Samaipata, Santa Cruz;-18.0167;-63.8667;song
50933;Euphonia;chlorotica;Purple-throated Euphonia;;Bernabe Lopez-Lanus;Argentina;Acambuco, Tartagal, Salta;-22.193127;-63.94455;song
50934;Euphonia;chlorotica;Purple-throated Euphonia;;Bernabe Lopez-Lanus;Argentina;Acambuco, Tartagal, Salta;-22.193127;-63.94455;song
59266;Euphonia;chlorotica;Purple-throated Euphonia;chlorotica;Frank Lambert;Colombia;La Mesa;;;call
60399;Euphonia;chlorotica;Purple-throated Euphonia;;Miguel Castelino;Brazil;PN do Iguazu, Pozo Preto, Parana;;;song
60400;Euphonia;chlorotica;Purple-throated Euphonia;;Miguel Castelino;Argentina;RP Cruce Caballero, Misiones;;;song
60401;Euphonia;chlorotica;Purple-throated Euphonia;;Miguel Castelino;Argentina;Rio Uruzu, Misiones;;;song
61275;Euphonia;chlorotica;Purple-throated Euphonia;;Bernabe Lopez-Lanus;Argentina;Campo Avalos, Estancia San Pedro-casco, Monte Caseros, Corrientes;;;Song
63420;Euphonia;chlorotica;Purple-throated Euphonia;;Joseph Tobias and Nathalie Seddon;Bolivia;Noel Kempff Mercado National Park, Huanchaca Dos;;;song
73561;Euphonia;chlorotica;Purple-throated Euphonia;;Joseph Tobias and Nathalie Seddon;Bolivia;c30 km N of Guayaramerin, Beni, BO;-10.69338889;-65.445;song
73562;Euphonia;chlorotica;Purple-throated Euphonia;;Joseph Tobias and Nathalie Seddon;Bolivia;c30 km N of Guayaramerin, Beni, BO;-10.69338889;-65.445;song
84514;Euphonia;chlorotica;Purple-throated Euphonia;chlorotica;Jeremy Minns;Brazil;Chapada do Araripe (Ceara);-7.3334;-39.3001;Calls
84515;Euphonia;chlorotica;Purple-throated Euphonia;chlorotica;Jeremy Minns;Brazil;Chapada Diamantina. Lençóis/Capão trail;-12.5167;-41.4334;Calls
84516;Euphonia;chlorotica;Purple-throated Euphonia;serrirostris;Jeremy Minns;Brazil;Aquidauana;-20.4834;-55.8167;Calls
98760;Euphonia;chlorotica;Purple-throated Euphonia;taczanowskii;Andrew Spencer;Ecuador;El Chorro, Zamora-Chinchipe;-4.9237;-79.1109;call
