42791;Eumyias;sordidus;Dull-blue Flycatcher;;Brian Cox;Sri Lanka;Horton Plains;6.7998;80.7998;song
68274;Eumyias;sordidus;Dull-blue Flycatcher;;Frank Lambert;Sri Lanka;near Hakgala, c. 12 km from Nuwara Eliya;6.9;80.8;song
