52657;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Perdices, Gualeguaychu, Entre Rios;-33.304995;-58.712997;song
52658;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Perdices, Gualeguaychu, Entre Rios;-33.304995;-58.712997;song
52659;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Albufera Mar Chiquita, Buenos Aires;-37.7214;-57.4295;song
52660;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Las VinchucasTapalque, Buenos Aires;;;song
52661;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Las VinchucasTapalque, Buenos Aires;;;song
52662;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Perdices, Gualeguaychu, Entre Rios;-33.304995;-58.712997;song
52663;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Perdices, Gualeguaychu, Entre Rios;-33.304995;-58.712997;song
52664;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Uruguay;Banados del Indio, Rocha;;;song
52665;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Puente Barral, Saladillo, Buenos Aires;;;song
52666;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Las Vinchucas, Tapalque, Buenos Aires;;;song
53182;Sicalis;luteola;Grassland Yellow Finch;;Carlos Ferrari;Argentina;Reserva Costanera Sur, Buenos Aires;;;song
53602;Sicalis;luteola;Grassland Yellow Finch;;Felix Vidoz;Argentina;PN Lago Puelo, Chubut;-42.168238;-71.638412;song
53603;Sicalis;luteola;Grassland Yellow Finch;;Felix Vidoz;Argentina;PN Lago Puelo, Chubut;-42.168238;-71.638412;song
53604;Sicalis;luteola;Grassland Yellow Finch;;Felix Vidoz;Argentina;PN Lago Puelo, Chubut;-42.168238;-71.638412;song
53605;Sicalis;luteola;Grassland Yellow Finch;;Felix Vidoz;Argentina;PN Lago Puelo, Chubut;-42.168238;-71.638412;song
55051;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
55052;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
55053;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
55054;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
57296;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
57297;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
57298;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Colombia;Finca El Emporio (represa), Villa de Leyva, Boyaca;;;Song
60222;Sicalis;luteola;Grassland Yellow Finch;;Alvaro Jaramillo;Chile;Rio Maipo, Region Metropolitana;;;song
61239;Sicalis;luteola;Grassland Yellow Finch;;Bernabe Lopez-Lanus;Argentina;Campo Avalos, Rio Mirinay-cerca Casco Cambai, Monte Caseros, Corrientes;;;Call
72057;Sicalis;luteola;Grassland Yellow Finch;;Hermann Redies;Brazil;Fazenda Canaã, Pentecoste, Ceará;-3.7334;-39.3528;song
72059;Sicalis;luteola;Grassland Yellow Finch;;Hermann Redies;Brazil;Fazenda Canaã, Pentecoste, Ceará;-3.7334;-39.3528;song
72060;Sicalis;luteola;Grassland Yellow Finch;;Hermann Redies;Brazil;Fazenda Canaã, Pentecoste, Ceará;-3.7334;-39.3528;song
72061;Sicalis;luteola;Grassland Yellow Finch;;Hermann Redies;Brazil;Fazenda Canaã, Pentecoste, Ceará;-3.7334;-39.3528;song
84695;Sicalis;luteola;Grassland Yellow Finch;luteiventris;Jeremy Minns;Brazil;Barra do Quaraí;-30.1834;-57.4501;Song
84697;Sicalis;luteola;Grassland Yellow Finch;luteiventris;Jeremy Minns;Brazil;Barra do Quaraí;-30.1834;-57.4501;Song
88871;Sicalis;luteola;Grassland Yellow Finch;;Rafael Antunes Dias;Brazil;Banhado do Maçarico region, Rio Grande, Rio Grande do Sul;-32.111;-52.261;song
88872;Sicalis;luteola;Grassland Yellow Finch;;Rafael Antunes Dias;Brazil;Banhado do Maçarico region, Rio Grande, Rio Grande do Sul;-32.53;-52.482;song
91374;Sicalis;luteola;Grassland Yellow Finch;flavissima?;Alexander Lees;Brazil;PA-154 near Cachoeira do Arari, Marajo Island;-0.95;-48.746;song and calls
91833;Sicalis;luteola;Grassland Yellow Finch;;Oswaldo Cortes;Colombia;Aurora Alta_Bogota;;;songs
