40831;Chloropsis;flavipennis;Philippine Leafbird;;Paul Noakes;Philippines;PICOP, Bislig, Mindanao;8.2589;126.1537;
40832;Chloropsis;flavipennis;Philippine Leafbird;;Paul Noakes;Philippines;PICOP, Bislig, Mindanao;8.2589;126.1537;
92699;Chloropsis;flavipennis;Philippine Leafbird;;David Edwards;Philippines;PICOP;8.2589;126.1537;song
