31453;Zosterops;wallacei;Yellow-ringed White-eye;;Allen T. Chartier;Indonesia;Komodo Island National Park, Loh Liang;-8.5695;119.4992;Song?
93382;Zosterops;wallacei;Yellow-ringed White-eye;;Todd Mark;Indonesia;Puarlolo, Flores;-8.589;119.986;song
