23936;Luscinia;calliope;Siberian Rubythroat;;George Wagner;China;Laoye Shan, Datong, Qinghai;36.9295;101.6956;Song
41607;Luscinia;calliope;Siberian Rubythroat;;Bo Shunqi;China;Guangdong Provice Haifeng County;;;song
60352;Luscinia;calliope;Siberian Rubythroat;;Chie-Jen (Jerome) Ko;Taiwan;Datieliao Gu Dao, Daxi Township, Taoyuan County;24.851074858065;121.29961109109;call
60353;Luscinia;calliope;Siberian Rubythroat;;Chie-Jen (Jerome) Ko;Taiwan;Datieliao Gu Dao, Daxi Township, Taoyuan County;24.851074858065;121.29961109109;call
60354;Luscinia;calliope;Siberian Rubythroat;;Chie-Jen (Jerome) Ko;Taiwan;Dadong Mt. Trail, Shulin City, Taipei County;24.9934;121.3923;call
60355;Luscinia;calliope;Siberian Rubythroat;;Chie-Jen (Jerome) Ko;Taiwan;Dadong Mt. Trail, Shulin City, Taipei County;24.9934;121.3923;song
67308;Luscinia;calliope;Siberian Rubythroat;;Rick Bowers;Russian Federation;Kamchatka Peninsula, Zhupanova River mouth;;;song
76832;Luscinia;calliope;Siberian Rubythroat;;Kuan-Chieh Hung;Taiwan;Nanxing Project Area, Kaohsiung, Taiwan;22.5184;120.3409;Distress call
81234;Luscinia;calliope;Siberian Rubythroat;;Jonathan Martinez;China;Guangxi province, Yizhou, Beishanzhen, Shizi mountain;24.308;108.499;song
88224;Luscinia;calliope;Siberian Rubythroat;;Frank Lambert;Cambodia;Prey Srorng Community Forest, Oddar Meanchey Province;13.986;103.903;calls of male
96893;Luscinia;calliope;Siberian Rubythroat;;Sudipto Roy;India;Nalban, Eastern Calcutta;;;Song
97977;Luscinia;calliope;Siberian Rubythroat;;Frank Lambert;Cambodia;Seima Biodiversity Conservation Area - trails behind HQ;12.1459;106.9159;calls (alarm?)
