32586;Heleia;muelleri;Spot-breasted Heleia;;Colin Trainor;East Timor;Namulutu River, Lore, Lautem;-8.673518;127.012253;Rattle, squabbling
32596;Heleia;muelleri;Spot-breasted Heleia;;Colin Trainor;East Timor;Chino/Tchino River, Lautem,;-8.5903;127.03;Extended rattle
68455;Heleia;muelleri;Spot-breasted Heleia;;Frank Lambert;East Timor;5 km or so from the Indonesian border on the S coast inland on the road to (Swai);-9.417;125.116;call
