19598;Phoenicurus;coeruleocephala;Blue-capped Redstart;;David Farrow;Kazakhstan;Bolshoi Almatinskiy;;;song
73052;Phoenicurus;coeruleocephala;Blue-capped Redstart;;Mike Nelson;India;Jungle Lore Birding Lodge, Pangot, Uttarakhand;29.423;79.426;Song
91589;Phoenicurus;coeruleocephala;Blue-capped Redstart;;Mike Nelson;India;Cheer Pheasant overlook above Pangot, India;29.4673;79.3889;call
92149;Phoenicurus;coeruleocephala;Blue-capped Redstart;;Ramit Singal;India;Mukteshwar;29.5028;79.642;Call
