5163;Dendroica;adelaidae;Adelaide's Warbler;;Don Jones;Puerto Rico;Guanico State Forest (Route 334);;;call
5164;Dendroica;adelaidae;Adelaide's Warbler;;Don Jones;Puerto Rico;Guanico State Forest (Route 334);;;song
9415;Dendroica;adelaidae;Adelaide's Warbler;;Allen T. Chartier;Puerto Rico;Guanica Forest;17.9501;-66.9001;Song
32060;Dendroica;adelaidae;Adelaide's Warbler;;Daniel Lane;Puerto Rico;Cambelache Forest, Puerto Rico;18.452;-66.5976;song
46659;Dendroica;adelaidae;Adelaide's Warbler;;Daniel Lane;Puerto Rico;Laguna Tortuguero;18.459;-66.424;song
