30718;Arachnothera;clarae;Naked-faced Spiderhunter;;Frank Lambert;Philippines;Angat, Luzon;14.92824;121.030465;calls
92695;Arachnothera;clarae;Naked-faced Spiderhunter;;David Edwards;Philippines;PICOP;8.2589;126.1537;song
