62958;Tangara;phillipsi;Sira Tanager;;Jacob Socolar;Peru;Cerros del Sira;-9.499;-74.622;Calls
62959;Tangara;phillipsi;Sira Tanager;;Jacob Socolar;Peru;Cerros del Sira;-9.499;-74.622;Call
