58072;Peucaea;humeralis;Black-chested Sparrow;;Jon King;Mexico;KM 17.7 near Xochipala, Xochipala - La Laguna highway , Guerrero;;;call
58073;Peucaea;humeralis;Black-chested Sparrow;;Jon King;Mexico;KM 17.7 near Xochipala, Xochipala - La Laguna highway , Guerrero;;;song
