66330;Cleptornis;marchei;Golden White-eye;;James Bradley;Micronesia;Laderan Tangke, Saipan;15.254;145.796;song
66331;Cleptornis;marchei;Golden White-eye;;James Bradley;Micronesia;Laderan Tangke, Saipan;15.254;145.796;call
79346;Cleptornis;marchei;Golden White-eye;;Desmond Allen;Micronesia;Saipan, Northern Mariana Islands;15.178181;145.747375;call
